gdp
7.2460116374
7.26164633441
7.27066077267
7.28488948058
7.29593861298
7.30914544539
7.31121838442
7.31248680102
7.29986491555
7.29580289649
7.30700105452
7.29607422826
7.33836814888
7.36802417913
7.40494838617
7.42571537711
7.43431643272
7.45240245122
7.47204580964
7.47340992516
7.48391907661
7.48369428609
7.4904735794
7.52077641506
7.54040906615
7.54818712761
7.54295551252
7.52736352993
7.52288687575
7.52212977838
7.53310531454
7.55255218579
7.58049563731
7.59809854445
7.61090228204
7.61603734713
7.61263337036
7.61957697584
7.61746455985
7.63346642678
7.63892052673
7.63622129253
7.64683139143
7.63569030861
7.60718268537
7.6131767963
7.63641440411
7.65945439254
7.68017564044
7.70674787959
7.70589198354
7.71018363629
7.73158897377
7.72554365162
7.72678326197
7.71359257867
7.71943326243
7.73718966446
7.75474355602
7.77527840991
7.79259414348
7.80303033366
7.81272701627
7.8146705577
7.82752199387
7.83915252218
7.85796847703
7.86504164655
7.88859289377
7.90009400146
7.91192246766
7.9156215979
7.94053932629
7.9537899545
7.97205038543
7.99647915708
8.02038715913
8.02470835224
8.03155175465
8.03991968491
8.04787862159
8.04863718573
8.05648799432
8.06400227683
8.08214948326
8.09927184601
8.10654801508
8.11109445976
8.12618260856
8.12865361502
8.13436582791
8.1293533361
8.12754810938
8.12905882184
8.13825887298
8.1283957754
8.15519004318
8.1607885095
8.16729552275
8.17012679212
8.19000187461
8.21281383307
8.22313969259
8.24023711323
8.26673571309
8.27359485073
8.27054684064
8.28073946658
8.27081837073
8.2745025966
8.2635862797
8.2569011193
8.2430007777
8.25197971555
8.27053071896
8.28209899819
8.30513494312
8.31193572325
8.3159300299
8.32515824484
8.3371769441
8.35704392447
8.37319786732
8.37293821146
8.37689767898
8.41421536008
8.42335190297
8.43460514914
8.43503928048
8.43720626832
8.44353119853
8.44596159235
8.45083113365
8.42652927132
8.42557162997
8.44502238921
8.46361459858
8.45464071761
8.46653528312
8.45398919607
8.4372604305
8.44136450892
8.43643466771
8.43777419057
8.44740895638
8.46875334674
8.48652717292
8.50496452592
8.52784900897
8.54342006849
8.55069294363
8.55712156803
8.56736484137
8.57238848711
8.58664555368
8.5929635645
8.60535554965
8.60647556359
8.61182949365
8.61735848721
8.62367704074
8.63373100766
8.64248451434
8.65705405893
8.66307343717
8.67317896099
8.67909179183
8.69162153669
8.70134006698
8.70874037152
8.71406768117
8.71498023207
8.72462775007
8.72770835486
8.72292136213
8.71258954386
8.70739895063
8.71188060187
8.7144266921
8.71690481561
8.72837604479
8.73459537068
8.74205370541
8.75260014513
8.75272847522
8.75776822469
8.76303667002
8.7759910829
8.78332034928
8.79487234936
8.79928076195
8.8081611923
8.81246508931
8.81346855779
8.82166273722
8.82846480069
8.83666458636
8.85136409338
8.85651877524
8.86688114638
8.8771983555
8.88689253823
8.8971684682
8.90444433932
8.91793623058
8.92247670752
